order_id,customer_id,order_date,order_amount,quantity,membership_level
1807,2679,2025-07-03,144.08,8,Gold
1808,1236,2025-04-12,1664.77,1,Bronze
1809,8446,2023-06-17,362.88,4,Gold
1810,5443,2023-03-31,1448.91,5,Silver
1811,7770,2024-11-19,1547.62,2,Silver
1812,7099,2024-03-23,1432.65,1,Bronze
1813,9555,2023-01-11,1162.17,8,Gold
1814,3368,2023-07-21,39.07,6,Silver
1815,1285,2024-03-24,727.15,5,Bronze
1816,1148,2023-03-18,1213.63,9,Silver
1817,5037,2024-06-29,781.03,2,Gold
1818,7549,2024-07-09,1728.32,8,Bronze
1819,8121,2024-05-08,624.52,9,Silver
1820,5895,2023-10-14,594.13,1,Bronze
1821,6280,2023-03-18,539.34,7,Silver
1822,2012,2025-10-17,672.23,8,Silver
1823,3785,2025-05-05,1119.24,3,Gold
1824,4725,2024-01-19,1416.96,4,Gold
1825,5576,2024-09-12,1328.51,3,Silver
1826,6782,2024-04-30,1617.36,7,Bronze
1827,7257,2023-12-12,1772.97,9,Bronze
1828,3408,2023-09-23,1634.0,3,Gold
1829,1340,2025-06-27,47.7,6,Silver
1830,3817,2025-01-19,1474.48,8,Gold
1831,3496,2023-09-23,424.72,6,
1832,6962,2023-09-20,274.53,2,Silver
1833,6299,2024-08-01,1280.59,7,Gold
1834,8574,2024-07-14,646.29,2,Bronze
1835,2689,2024-04-12,123.66,2,Gold
1836,4267,2024-01-31,283.88,2,Silver
1837,5406,2024-11-29,11.85,1,Gold
1838,9453,2024-03-15,1807.42,1,Bronze
1839,2442,2025-06-15,58.99,7,Bronze
1840,9597,2023-12-08,426.82,5,Silver
1841,5437,2025-04-09,838.36,3,Gold
1842,6435,2024-01-01,719.58,1,Bronze
1843,9435,2023-01-10,-1824.33,6,Gold
1844,5107,2024-10-26,90.18,1,Bronze
1845,1560,2023-12-26,1029.31,9,Silver
1846,9785,2024-03-30,1364.15,2,Silver
1847,6548,2023-03-14,1864.08,1,Gold
1848,2826,2024-05-28,1244.54,7,Silver
1849,8629,2023-09-13,1609.47,6,Bronze
1850,9325,2024-12-10,176.61,6,Silver
1851,4138,2024-06-27,778.02,5,Bronze
1852,8693,2023-05-30,754.15,4,Bronze
1853,9264,2025-04-15,1773.71,4,Silver
1854,8842,2024-05-29,311.23,3,Bronze
1855,7721,2025-07-13,312.25,8,Bronze
1856,8002,2023-12-13,663.83,7,Gold
1857,5225,2024-05-03,118.39,9,Gold
1858,3978,2023-03-21,373.09,1,Gold
1859,8373,2024-11-23,1930.77,7,Silver
1860,6907,2023-12-03,862.09,4,Gold
1861,7097,2023-11-24,1267.72,7,Bronze
1862,6656,2024-11-20,1454.96,1,Silver
1863,9984,2023-08-18,740.25,5,Silver
1864,5259,2023-07-21,302.98,3,Silver
1865,9286,2023-07-01,421.1,5,Silver
1866,6901,2023-05-25,633.4,4,Bronze
1867,5917,2023-03-11,1275.78,2,Bronze
1868,9429,2025-07-29,802.58,4,Gold
1869,3530,2024-02-06,23.56,3,Silver
1870,2960,2023-09-09,1051.58,1,Gold
1871,8045,2024-01-21,1843.81,8,Bronze
1872,2048,2023-06-15,1626.03,5,Silver
1873,6772,2024-05-24,1652.17,4,Bronze
1874,3529,2025-07-02,1592.17,5,Gold
1875,3964,2024-02-07,654.22,4,Bronze
1876,8137,2025-02-07,1532.74,3,Silver
1877,1963,2024-11-20,294.89,5,Silver
1878,1536,2024-11-22,1318.86,4,Gold
1879,8340,2025-01-16,1286.72,1,Silver
1880,8179,2023-09-19,60.88,3,Bronze
1881,8967,2025-01-13,1578.06,8,Bronze
1882,9734,2025-07-29,1807.46,7,Bronze
1883,1845,2024-01-08,542.16,2,Bronze
1884,6777,2024-11-12,1626.66,1,Gold
1885,4036,2025-08-26,173.99,3,Bronze
1886,6947,2023-08-02,1203.94,5,Gold
1887,3494,2025-07-23,976.44,1,Bronze
1888,3719,2023-06-16,1096.39,3,Gold
1889,2884,2024-06-20,1853.15,3,Bronze
1890,5349,2025-04-24,1743.92,5,Bronze
1891,6179,2023-02-11,1572.32,3,Gold
1892,7610,2024-09-06,554.66,9,
1893,7430,2025-06-07,1824.52,1,Silver
1894,8154,2023-04-06,204.04,4,Silver
1895,7488,2024-05-24,1708.13,4,Gold
1896,5737,2025-09-20,663.04,1,Silver
1897,7525,2024-10-27,117.01,2,Silver
1898,4850,2025-08-27,1342.02,1,Gold
1899,1689,2025-05-30,470.25,6,Silver
1900,6175,2023-12-02,494.71,3,Silver
1901,9648,2025-01-29,619.03,7,Silver
1902,6078,2023-12-14,136.73,5,Gold
1903,6448,2023-05-26,362.48,9,Gold
1904,2179,2025-06-13,20.23,7,Silver
1905,7406,2025-04-23,896.36,4,Silver
1906,9591,2024-11-15,177.67,5,Gold
1907,7907,2023-04-17,1368.48,5,Silver
1908,9800,2023-09-07,478.89,5,
1909,2638,2023-01-15,-1887.71,9,Silver
1910,6671,2023-12-13,1743.79,3,Gold
1911,7928,2023-04-04,585.99,6,Bronze
1912,2382,2023-10-03,1568.6,8,Bronze
1913,2403,2025-03-28,1608.46,9,Gold
1914,4292,2025-09-19,1973.26,7,Bronze
1915,1419,2025-09-07,1199.7,3,Silver
1916,5517,2024-08-05,173.11,1,Gold
1917,4302,2023-03-30,1297.21,4,Gold
1918,8857,2023-01-20,1253.71,6,Silver
1919,8870,2023-10-23,1280.32,3,Silver
1920,6693,2023-10-02,-621.22,1,Gold
1921,1767,2023-05-29,1720.76,6,Silver
1922,3044,2024-08-15,1919.35,1,Gold
1923,2549,2023-08-27,443.25,9,Silver
1924,7140,2025-02-22,185.42,1,Gold
1925,4716,2023-01-03,397.12,6,Silver
1926,5481,2024-04-18,1642.9,1,Silver
1927,8898,2024-08-08,1356.52,7,Bronze
1928,7548,2023-05-11,1275.73,3,Bronze
1929,3293,2023-04-23,809.57,6,Bronze
1930,5837,2023-01-25,1159.88,7,Silver
1931,8758,2024-08-14,622.67,1,Gold
1932,7793,2023-03-28,959.63,1,Silver
1933,8638,2025-01-11,1588.2,5,Bronze
1934,8993,2023-12-26,1962.67,6,Silver
1935,7007,2025-09-06,1865.65,9,Bronze
1936,6542,2024-10-04,1868.39,1,Bronze
1937,7356,2024-12-11,810.43,4,Gold
1938,9433,2024-06-01,942.89,8,Gold
1939,8380,2025-04-26,1414.21,9,Bronze
1940,3385,2025-06-14,1845.16,3,Bronze
1941,5268,2024-09-03,292.57,2,Silver
1942,1671,2023-07-10,615.44,4,Bronze
1943,1163,2023-02-03,287.1,2,Silver
1944,9656,2024-02-05,1227.9,1,Bronze
1945,5592,2024-12-13,619.54,3,Gold
1946,5795,2024-02-18,658.95,7,Gold
1947,5798,2024-11-21,151.12,0,Bronze
1948,7036,2024-11-20,706.09,2,Silver
1949,3355,2023-03-07,1726.37,1,Silver
1950,6887,2023-04-11,473.81,8,Silver
1951,8961,2023-06-25,1393.42,5,
1952,6827,2024-06-09,1262.96,8,Bronze
1953,9737,2024-09-06,1728.33,3,Gold
1954,5719,2024-12-05,273.25,7,Gold
1955,1593,2025-09-23,1955.4,8,Bronze
1956,5839,2023-09-12,1169.43,6,Gold
1957,8394,2025-04-06,1990.99,7,Silver
1958,4493,2024-07-16,1823.91,2,Silver
1959,7164,2024-11-07,450.82,8,Bronze
1960,3672,2023-05-18,121.76,5,Silver
1961,5200,2024-12-14,518.72,7,Bronze
1962,1016,2023-02-21,1059.85,1,Silver
1963,4191,2024-07-14,351.48,5,Bronze
1964,1392,2025-06-03,343.24,1,Silver
1965,9616,2025-03-02,930.56,8,Silver
1966,7272,2025-02-08,76.2,4,Gold
1967,1571,2025-10-14,252.56,4,Gold
1968,4631,2025-06-13,837.56,2,Gold
1969,7172,2023-05-02,135.63,5,Gold
1970,8177,2024-10-02,799.54,1,Gold
1971,9433,2023-10-04,953.27,9,Gold
1972,4897,2024-06-20,908.02,5,Bronze
1973,9123,2023-11-22,1739.66,6,Bronze
1974,3279,2024-07-20,1064.82,2,Gold
1975,9980,2023-08-18,941.28,1,Bronze
1976,8451,2025-09-03,827.31,4,Gold
1977,9906,2023-12-09,1637.07,7,Bronze
1978,1775,2024-10-25,1791.16,6,Silver
1979,7869,2023-03-28,1707.95,1,Bronze
1980,3247,2025-08-07,1350.36,1,Bronze
1981,8088,2025-01-09,283.35,8,Bronze
1982,1078,2025-05-07,560.97,4,Silver
1983,9080,2023-03-17,101.67,5,
1984,8099,2024-07-20,1862.34,7,Bronze
1985,4926,2025-05-01,1324.99,8,Bronze
1986,8340,2023-10-05,1495.26,7,Silver
1987,8083,2023-04-07,630.03,2,Gold
1988,7230,2025-04-29,1692.85,4,Bronze
1989,5940,2024-11-18,526.61,1,Silver
1990,4271,2023-08-04,13.27,9,Gold
1991,4456,2023-04-18,759.07,3,Gold
1992,8788,2025-03-04,1145.82,3,Bronze
1993,9599,2023-05-28,962.62,9,Bronze
1994,8650,2025-01-13,1725.53,3,Bronze
1995,3711,2024-01-27,219.76,8,Bronze
1996,2668,2024-11-15,1112.11,2,
1997,1147,2025-09-22,1030.83,3,Silver
1998,7420,2023-05-15,569.97,2,Bronze
1999,1365,2025-06-22,1646.23,1,Gold
2000,5531,2023-07-08,1508.17,2,Bronze
2001,6330,2025-05-04,1468.39,8,Gold
2002,6510,2025-10-14,1753.62,9,Gold
2003,9754,2023-10-17,1448.34,2,Gold
2004,9964,2025-01-11,471.36,7,Silver
2005,7493,2024-09-01,1414.07,5,
2006,6439,2024-10-04,622.33,3,Gold
2007,7511,2025-05-18,491.93,9,Silver
2008,8504,2025-08-15,155.28,6,Gold
2009,2246,2023-05-24,1490.62,1,Gold
2010,4839,2024-11-08,1424.89,5,Bronze
2011,9551,2024-01-07,476.65,7,Gold
2012,3376,2024-04-05,1501.26,4,Gold
2013,4009,2024-08-15,1836.5,8,Gold
2014,2827,2024-04-12,224.98,5,Gold
2015,7979,2024-10-09,472.95,9,Gold
2016,9569,2025-05-17,1503.02,9,Silver
2017,5285,2023-02-24,556.27,9,Gold
2018,7910,2023-12-08,1253.08,1,
2019,9561,2025-04-30,171.52,2,Silver
2020,3196,2023-01-17,909.88,3,Silver
2021,4747,2025-07-23,-1480.79,4,Gold
2022,9843,2023-03-11,1376.16,9,Gold
2023,6978,2023-09-03,1631.99,6,Gold
2024,6607,2024-02-10,1756.13,1,Bronze
2025,1769,2023-08-20,1548.64,9,Bronze
2026,1780,2023-04-06,1346.46,6,Gold
2027,7303,2025-05-27,73.13,4,Silver
2028,4983,2023-06-06,1074.58,4,Gold
2029,9714,2024-10-15,85.02,3,Silver
2030,1521,2024-05-19,1618.05,7,Silver
2031,8569,2024-01-29,648.24,3,Silver
2032,6784,2025-06-10,1129.23,2,Gold
2033,5583,2025-06-02,566.1,8,Gold
2034,6946,2024-03-25,1567.18,4,Silver
2035,5941,2024-01-13,1774.14,8,Bronze
2036,7267,2025-02-05,803.3,1,Bronze
2037,8128,2024-12-17,1727.22,5,Bronze
2038,3461,2025-01-14,541.48,9,Silver
2039,1685,2024-11-04,1073.98,1,Gold
2040,3160,2024-02-02,1718.94,4,Silver
2041,8031,2024-08-05,658.5,6,Bronze
2042,6341,2025-04-09,1908.54,8,Gold
2043,1038,2025-08-13,252.54,3,Silver
2044,5875,2023-05-22,46.37,5,Silver
2045,2256,2025-10-17,1809.23,7,Bronze
2046,8697,2025-02-21,146.61,1,Silver
2047,3196,2024-08-08,1983.86,7,Gold
2048,8165,2024-09-15,1903.28,8,Bronze
2049,1301,2025-03-31,282.67,8,Bronze
2050,8527,2023-09-05,1079.79,9,Gold
2051,7381,2023-01-07,377.99,6,Bronze
2052,1646,2024-05-04,862.03,6,Silver
2053,9789,2023-03-07,132.24,2,Silver
2054,9853,2025-07-28,455.61,3,Bronze
2055,5330,2024-07-14,732.91,4,Gold
2056,8003,2025-06-01,882.91,4,Silver
2057,4537,2023-11-05,1955.22,8,Gold
2058,5558,2025-05-22,1617.65,1,
2059,7579,2025-02-05,1477.45,4,Silver
2060,9474,2023-08-22,1078.71,4,Bronze
2061,5082,2024-04-17,1681.6,1,Bronze
2062,5183,2023-09-07,685.25,3,Gold
2063,9652,2023-12-23,1420.71,999,Bronze
2064,4754,2024-02-16,1987.63,6,
2065,2724,2023-05-23,636.11,9,Silver
2066,2376,2023-08-12,1351.29,9,Gold
2067,9706,2025-07-28,1690.19,9,Gold
2068,9894,2024-07-31,1832.46,1,Silver
2069,2653,2025-04-04,-1438.69,9,Bronze
2070,3066,2023-02-25,574.38,8,Bronze
2071,1022,2024-10-13,659.3,2,Gold
2072,3460,2025-09-13,51.31,1,Gold
2073,6926,2023-09-22,1524.16,1,Silver
2074,7251,2023-04-15,95.05,6,Silver
2075,8295,2023-05-08,1730.66,0,Gold
2076,4300,2025-05-13,246.13,7,Silver
2077,7279,2023-04-11,352.03,5,Gold
2078,9553,2023-07-12,958.29,2,Gold
2079,8353,2023-09-17,1478.38,1,Bronze
2080,4727,2023-12-04,286.61,2,Gold
2081,7272,2023-04-13,885.74,1,Silver
2082,6995,2024-08-27,970.87,3,Bronze
2083,1514,2025-01-05,432.45,6,Bronze
2084,1448,2023-01-05,239.96,8,Silver
2085,7019,2025-05-29,1674.48,3,Silver
2086,6343,2024-05-19,1009.91,9,Silver
2087,9033,2023-09-28,38.62,5,Gold
2088,3520,2025-05-04,1607.93,7,Bronze
2089,4081,2025-03-20,1961.78,8,Gold
2090,2428,2024-02-28,1215.79,3,Gold
2091,4967,2023-11-08,1012.38,2,Gold
2092,7445,2024-11-18,-1758.05,2,Gold
2093,3159,2023-04-07,1905.51,5,Bronze
2094,6132,2025-03-16,1511.53,1,Bronze
2095,3547,2024-10-28,896.45,2,Gold
2096,3979,2024-07-18,1188.52,9,Silver
2097,3649,2025-05-18,1404.86,7,Bronze
2098,9505,2025-06-01,396.6,6,Gold
2099,4083,2024-03-06,899.93,9,Silver
2100,2037,2025-01-21,1661.34,7,Silver
2101,4489,2024-11-11,1312.9,5,Gold
2102,8604,2023-03-20,828.3,9,Bronze
2103,8544,2024-10-28,1330.09,6,Silver
2104,3634,2023-04-09,245.26,6,Bronze
2105,4983,2023-07-30,808.98,4,Bronze
2106,2778,2025-06-23,1588.33,1,Silver
2107,8902,2023-01-27,448.81,5,Gold
2108,6110,2023-12-02,380.06,9,Silver
2109,6189,2025-09-14,1902.13,8,Silver
2110,8378,2024-09-21,427.7,8,Bronze
2111,2124,2024-11-05,529.23,5,Gold
2112,1697,2025-02-26,1939.54,9,Bronze
2113,3179,2024-07-06,1472.07,3,Silver
2114,6251,2025-07-21,1402.2,3,Gold
2115,2929,2024-06-18,1707.32,1,Gold
2116,2013,2023-04-22,240.49,9,Gold
2117,1226,2024-06-02,1414.85,6,Gold
2118,8321,2023-12-26,1012.34,2,Gold
2119,2828,2025-05-13,1660.01,8,Silver
2120,8909,2023-03-11,1021.2,9,Silver
2121,6588,2023-05-28,1244.28,9,Silver
2122,3023,2023-01-02,960.71,2,Bronze
2123,5966,2025-10-18,961.54,2,Gold
2124,6891,2025-10-19,1538.26,7,Gold
2125,2080,2024-02-04,1260.85,4,Silver
2126,6036,2023-09-17,-1270.19,1,Gold
2127,3563,2023-03-19,906.06,8,Bronze
2128,4292,2024-08-20,1066.91,2,Gold
2129,4586,2024-11-26,-1493.98,3,Gold
2130,5431,2025-03-02,1653.62,5,Bronze
2131,7841,2024-11-08,1396.16,3,Silver
2132,7643,2023-10-29,1848.91,7,
2133,4959,2025-06-15,1642.44,7,Gold
2134,1161,2025-06-06,1128.11,2,Bronze
2135,1593,2023-09-01,1346.1,7,Silver
2136,4390,2025-02-24,1853.35,6,Silver
2137,6997,2024-08-22,1242.14,9,Silver
2138,7354,2023-08-01,1651.37,9,Gold
2139,1663,2024-12-31,1380.73,2,Bronze
2140,1541,2025-07-19,1108.35,7,Gold
2141,6433,2025-05-25,491.26,5,Silver
2142,6093,2025-01-06,-857.74,6,Bronze
2143,1867,2025-03-19,1935.81,1,Gold
2144,9623,2025-08-29,1318.95,7,Silver
2145,6469,2025-09-22,1133.15,6,Silver
2146,7256,2025-01-28,1866.58,4,Gold
2147,2169,2023-01-23,1177.16,1,Silver
2148,1830,2024-05-01,1056.9,9,Silver
2149,2651,2023-11-21,1521.03,4,Bronze
2150,2136,2025-03-19,1428.2,2,Silver
2151,3810,2023-08-02,-394.39,8,Gold
2152,9667,2024-09-17,947.9,2,Bronze
2153,2019,2025-02-03,950.31,5,Gold
2154,6237,2024-08-18,762.67,6,
2155,2283,2024-10-11,1039.41,8,Bronze
2156,1659,2023-10-13,832.08,1,Bronze
2157,3010,2025-07-13,-406.7,1,Bronze
2158,9590,2025-09-26,830.61,4,Bronze
2159,2733,2025-09-30,153.83,5,Gold
2160,3125,2025-01-14,1155.81,9,Silver
2161,3171,2025-09-05,1708.77,7,Silver
2162,9266,2025-03-14,1453.32,7,Bronze
2163,4471,2024-11-12,727.18,8,Silver
2164,6624,2024-02-16,183.27,5,Gold
2165,9691,2025-01-25,412.28,5,Silver
2166,9329,2025-05-06,1095.53,1,Gold
2167,3097,2023-08-28,422.04,9,Gold
2168,6068,2025-09-07,1092.51,6,Silver
2169,7397,2024-03-22,470.88,9,Gold
2170,3757,2024-05-23,1699.36,3,Gold
2171,4920,2023-11-23,800.57,5,Gold
2172,9186,2024-04-07,498.65,2,Gold
2173,2900,2023-06-07,1626.53,5,Bronze
2174,3610,2025-03-01,692.25,8,Silver
2175,7900,2023-09-04,231.86,2,Bronze
2176,2449,2025-02-23,1145.11,8,Gold
2177,9738,2024-04-10,1167.31,4,Silver
2178,6017,2024-04-04,1432.24,1,Gold
2179,8999,2025-06-23,488.04,999,Silver
2180,7052,2023-10-29,893.1,1,Bronze
2181,3096,2023-10-25,-571.91,7,Silver
2182,9895,2024-04-27,171.1,8,Gold
2183,7404,2023-11-17,1754.46,3,
2184,4331,2025-07-10,1460.45,3,Silver
2185,8462,2025-08-21,609.91,7,Bronze
2186,6105,2024-01-31,1202.75,4,Gold
2187,3978,2023-06-28,410.51,3,Silver
2188,3839,2025-04-15,1781.57,8,Bronze
2189,4384,2023-05-28,238.66,3,Silver
2190,1685,2024-02-23,17.64,7,Gold
2191,8531,2024-06-06,1009.0,2,Silver
2192,5283,2024-09-09,1170.42,1,Silver
2193,8736,2023-03-09,1162.14,6,Silver
2194,8710,2023-03-22,118.48,8,Silver
2195,2619,2024-11-08,634.95,1,Gold
2196,7868,2025-06-03,1003.41,9,Bronze
2197,2431,2025-02-07,440.99,3,Bronze
2198,5713,2023-06-14,1746.53,3,Silver
2199,5998,2024-11-20,183.35,4,Gold
2200,1162,2025-07-01,979.9,1,Gold
2201,2974,2023-11-29,1385.92,9,Gold
2202,4291,2023-08-17,530.88,3,Gold
2203,9461,2023-11-03,1252.24,4,Gold
2204,1631,2023-10-08,1660.48,1,Gold
2205,1905,2023-07-29,388.77,4,Silver
2206,3014,2023-11-07,1835.27,1,Bronze
2207,8896,2023-03-26,1111.58,5,Bronze
2208,1204,2024-08-10,605.47,5,
2209,1581,2025-09-06,867.41,7,Bronze
2210,6675,2024-01-09,631.26,8,Gold
2211,6347,2024-03-20,1452.97,4,Gold
2212,3643,2023-02-17,1594.64,7,Bronze
2213,9017,2023-02-04,1667.55,4,Gold
2214,3297,2023-05-05,1971.68,3,Gold
2215,1874,2025-06-08,1584.66,6,Bronze
2216,6560,2025-02-07,1206.75,4,Silver
2217,1689,2025-05-17,685.05,3,Bronze
2218,5000,2023-01-21,1093.74,9,Bronze
2219,1671,2025-07-20,91.73,5,Bronze
2220,8927,2023-02-21,1492.2,7,Bronze
2221,2171,2023-11-24,897.45,6,Silver
2222,6591,2024-03-11,49.85,5,Silver
2223,7342,2024-01-22,134.39,7,Gold
2224,2449,2024-09-07,781.06,6,Gold
2225,3539,2023-02-28,1171.01,2,Bronze
2226,4959,2024-09-06,933.77,3,Gold
2227,7285,2023-11-21,1242.22,2,Silver
2228,6432,2024-03-15,965.79,3,Gold
2229,5260,2024-12-28,1326.79,1,Gold
2230,3361,2025-09-26,446.06,8,Gold
2231,7164,2025-02-28,234.56,6,Bronze
2232,4670,2025-02-23,1196.9,2,Gold
2233,2753,2023-01-24,974.53,8,Silver
2234,9100,2023-12-07,63.47,6,Silver
2235,2938,2023-10-06,767.16,7,Silver
2236,9562,2023-09-21,221.19,1,
2237,6976,2023-11-25,-1067.4,7,Gold
2238,7588,2024-06-23,797.6,3,Bronze
2239,9616,2024-03-01,-1230.17,8,Silver
2240,7304,2025-02-10,1613.15,6,Silver
2241,8345,2025-05-25,606.34,4,Bronze
2242,8875,2023-10-15,1924.58,8,
2243,7633,2025-04-19,1075.91,9,Silver
2244,1597,2024-05-19,1240.4,2,Silver
2245,4062,2023-04-17,1364.54,6,Bronze
2246,3336,2025-04-11,1336.8,999,Silver
2247,1572,2024-09-10,1026.83,5,Silver
2248,8521,2024-12-09,863.24,3,Gold
2249,7171,2024-09-02,117.03,8,Bronze
2250,8097,2023-08-26,53.95,8,Gold
2251,3090,2023-05-21,722.34,5,Gold
2252,7566,2024-05-16,673.99,8,Bronze
2253,5624,2024-08-23,781.51,8,Gold
2254,2633,2025-08-09,285.35,3,Silver
2255,2517,2025-08-13,1478.95,2,Gold
2256,4648,2023-07-30,1715.36,9,Bronze
2257,2537,2023-01-06,1878.04,2,Silver
2258,4137,2025-03-20,989.8,9,Silver
2259,7985,2024-08-10,1404.72,4,Silver
2260,1097,2023-07-22,1712.55,2,Silver
2261,4750,2024-03-09,842.4,1,Gold
2262,9535,2025-03-25,625.73,4,Gold
2263,9174,2025-03-10,1874.08,9,Silver
2264,9103,2023-08-19,1036.2,9,Bronze
2265,6413,2024-07-13,999.54,4,Silver
2266,5666,2023-01-23,365.05,9,Gold
2267,1610,2024-06-11,225.23,6,Silver
2268,2727,2023-05-09,1685.79,1,Gold
2269,2854,2023-07-07,1232.13,6,Silver
2270,6055,2024-11-18,658.39,9,Bronze
2271,3324,2024-11-25,391.56,2,Silver
2272,6774,2024-04-17,1115.44,6,Bronze
2273,7519,2024-02-15,1172.0,2,Bronze
2274,2749,2024-11-30,421.92,4,Silver
2275,1781,2023-05-19,1704.3,8,Bronze
2276,8548,2024-05-28,177.69,7,Bronze
2277,7823,2023-11-06,718.63,9,Gold
2278,3105,2025-02-02,1363.96,7,Gold
2279,4867,2024-11-03,555.5,1,Bronze
2280,8193,2023-12-19,1657.07,2,Silver
2281,5976,2025-07-08,1482.34,6,Bronze
2282,3113,2025-09-20,1580.16,7,Silver
2283,6879,2025-09-23,-247.02,3,Gold
2284,4970,2024-01-22,289.69,9,Silver
2285,8264,2023-04-12,580.08,7,Bronze
2286,2577,2025-02-10,1040.97,6,Bronze
2287,3274,2024-07-19,1498.55,6,
2288,5869,2025-07-22,1674.7,1,Bronze
2289,7744,2024-03-11,1411.63,5,Bronze
2290,3426,2024-01-02,1857.91,3,Silver
2291,6546,2025-08-27,1480.1,7,Bronze
2292,7852,2023-11-30,619.47,3,Gold
2293,3551,2023-11-19,537.51,5,Bronze
2294,7411,2023-05-11,1395.42,7,
2295,1007,2025-02-16,393.81,3,Bronze
2296,9087,2025-03-13,194.5,2,Bronze
2297,3555,2024-09-26,1069.12,6,Silver
2298,1475,2023-05-12,1645.07,8,Bronze
2299,6416,2025-09-02,211.75,4,Silver
2300,9676,2024-03-25,1585.86,9,Bronze
2301,8239,2024-03-15,1625.03,8,Gold
2302,7710,2025-04-09,969.73,7,
2303,6000,2025-09-09,124.05,7,Silver
2304,5654,2023-11-09,357.43,3,Gold
2305,9078,2024-10-24,1417.78,6,Silver
2306,7063,2025-02-19,1426.44,5,Bronze
2307,3285,2025-07-25,1797.73,1,Gold
2308,6223,2023-07-11,1169.55,3,Silver
2309,7971,2025-10-10,256.97,1,Gold
2310,4525,2023-06-01,251.62,4,Gold
2311,3822,2024-01-05,1445.05,3,
2312,5943,2024-05-08,375.73,4,Gold
2313,7530,2025-04-11,663.49,9,Silver
2314,1258,2025-04-25,979.55,3,Gold
2315,1282,2025-02-28,59.28,6,Gold
2316,2898,2025-02-09,505.15,6,Gold
2317,5135,2023-08-24,821.7,7,Bronze
2318,7629,2024-06-20,566.48,9,Bronze
2319,4200,2023-09-02,281.38,7,Silver
2320,6110,2025-07-22,1458.74,1,Gold
2321,8167,2023-07-01,1628.16,8,Silver
2322,1612,2023-03-23,522.38,5,Bronze
2323,1687,2025-07-29,1551.09,9,Bronze
2324,4690,2023-12-14,777.25,5,Bronze
2325,9804,2024-07-25,1018.3,5,Bronze
2326,3307,2025-02-11,1713.44,2,Silver
2327,8133,2023-08-13,1502.41,3,Gold
2328,7509,2023-09-26,1612.18,1000,Silver
2329,6906,2024-11-17,282.32,7,
2330,3591,2023-01-09,148.74,1,Bronze
2331,8183,2023-04-15,1787.88,3,Gold
2332,6248,2024-12-11,781.79,2,Bronze
2333,9766,2025-08-03,582.88,1,Silver
2334,6108,2025-01-10,1452.15,9,Gold
2335,4604,2023-08-23,1674.47,8,Silver
2336,1669,2023-08-17,-1726.35,5,Bronze
2337,5364,2023-12-01,638.83,2,Silver
2338,8329,2025-04-26,1705.9,1,Bronze
2339,2283,2023-11-13,91.46,7,Bronze
2340,1923,2023-05-01,108.83,2,Bronze
2341,2125,2024-12-16,1250.8,1,Silver
2342,2529,2023-12-15,135.58,2,Silver
2343,9438,2023-10-01,655.97,7,Gold
2344,4711,2024-06-19,1348.78,7,Gold
2345,9004,2024-06-28,681.16,6,Silver
2346,7274,2025-02-19,367.4,5,Silver
2347,4864,2024-05-21,569.89,3,Silver
2348,8833,2024-07-28,920.57,3,Silver
2349,7788,2025-06-23,956.02,9,Bronze
2350,1226,2023-09-21,1568.17,4,Bronze
2351,1264,2025-07-13,1502.8,9,Bronze
2352,1645,2023-05-29,919.07,4,Silver
2353,8544,2025-07-15,1692.88,2,Bronze
2354,6569,2023-09-09,237.33,4,
2355,3990,2024-07-11,518.15,6,Gold
2356,3504,2023-10-08,1657.67,6,Gold
2357,1587,2024-05-09,762.21,5,Bronze
2358,5079,2023-09-02,1962.55,1,Bronze
2359,4348,2024-09-01,937.84,3,Bronze
2360,7299,2025-03-08,1585.95,5,Silver
2361,4831,2023-03-17,810.59,6,Gold
2362,9381,2024-11-29,855.66,1,Gold
2363,2715,2024-09-27,771.94,9,Gold
2364,7450,2025-10-19,1440.96,3,Bronze
2365,6433,2024-09-18,1099.56,3,Silver
2366,2098,2024-07-22,1888.12,2,Gold
2367,8096,2023-12-16,509.27,8,Gold
2368,3326,2023-09-05,210.12,3,Silver
2369,7416,2023-04-27,792.59,6,Bronze
2370,7980,2023-10-12,1237.26,2,Bronze
2371,7763,2023-08-22,1722.99,7,Gold
2372,2674,2023-05-11,698.93,4,Gold
2373,8950,2024-07-27,1311.04,9,Silver
2374,9915,2023-03-30,706.9,9,Gold
2375,7049,2025-02-01,1238.27,7,Silver
2376,2089,2025-08-24,1770.77,8,Gold
2377,5578,2023-07-09,470.4,3,Gold
2378,1155,2025-10-08,814.44,5,Gold
2379,2958,2023-05-06,1986.6,2,Bronze
2380,7344,2023-02-20,1738.43,7,Silver
2381,6779,2024-07-17,1133.63,8,Silver
2382,7144,2023-08-03,1038.09,9,Bronze
2383,6063,2025-05-09,576.35,7,Bronze
2384,4830,2025-06-27,1039.25,0,Bronze
2385,9831,2023-04-20,1697.88,9,Silver
2386,7659,2025-04-08,1373.5,6,Gold
2387,1441,2023-06-12,587.19,2,
2388,7040,2023-03-23,410.91,2,Bronze
2389,6925,2024-11-28,537.76,4,Bronze
2390,8358,2024-07-27,347.82,9,Gold
2391,5628,2025-10-15,200.32,7,Gold
2392,7370,2023-06-20,844.08,2,Bronze
2393,1948,2025-07-29,235.47,8,Gold
2394,9179,2023-01-31,352.11,7,Bronze
